char,division,code,division_tw,code_tw,region
吟,口人丶乛,LRKT,口人一乛,LRFT,GB0
吠,口犬,LIqⓥ,,,GB0
吡,口匕匕,LUUb,,,GB0
吣,口心,LRiⓥ,,,GB0
否,不口,ALvⓤ,,,GB0
吧,口巴,LEbⓥ,,,GB0
吨,口七凵,LXDk,,,GB0
吩,口八刀,LKMd,,,GB0
含,人丶乛口,RKTL,人一乛口,RFTL,GB0
听,口斤,LRjⓥ,,,GB0
吭,口亠几,LCLj,,,GB0
吮,口厶儿,LNDe,,,GB0
启,户口,CLvⓗ,戶口,DLvⓗ,GB0
吱,口十又,LGBo,,,GB0
吲,口弓丨,LBUg,,,GB0
吴,口一大,LFOd,,,GB0
吵,口小丿,LOGp,,,GB0
吸,口乃乀,LEKd,口丿乛又,LGTB,GB0
吹,口欠,LHqⓥ,,,GB0
吻,口勹,LWDs,,,GB0
吼,口子乚,LKEi,,,GB0
吾,一口,FBLv,,,GB0
呀,口牙,LJaⓥ,,,GB0
呃,口厂㔾,LAAj,,,GB0
呆,口木,LUmⓥ,,,GB0
呈,口王,LJwⓥ,口壬,LMrⓥ,GB0
告,⺧口,YLvⓝ,,,GB0
呋,口夫,LOfⓥ,,,GB0
呐,口冂人,LYRe,,,GB0
呒,口一尢,LFFo,,,GB0
呓,口艹乙,LSTi,,,GB0
呔,口大丶,LOKd,,,GB0
呕,口匚乂,LJSi,,,GB0
呖,口厂力,LASl,,,GB0
呗,口贝,LYbⓥ,,,GB0
员,口贝,LYbⓥ,,,GB0
呙,口冂人,LYRe,,,GB0
呛,口人㔾,LRAj,,,GB0
呜,口乌,LFwⓥ,,,GB0
呢,口尸匕,LBUb,,,GB0
呤,口人丶マ,LRKB,口人一マ,LRFB,GB0
呦,口幺力,LNSl,,,GB0
周,土口,WHLv,,,GB0
呱,口瓜,LEgⓥ,,,GB0
呲,口止匕,LAUb,,,GB0
味,口未,LNwⓥ,,,GB0
呵,口丁口,LXLv,,,GB0
呶,口女又,LCBo,,,GB0
呷,口甲,LVjⓥ,,,GB0
呸,口不一,LAFi,,,GB0
呻,口申,LBsⓥ,,,GB0
呼,口丿丷𬺰,LGQK,,,GB0
命,合卩,RAjⓗ,,,GB0
咀,口且,LWqⓥ,,,GB0
咂,口匚巾,LJPj,,,GB0
咄,口屮凵,LDDk,,,GB0
咆,口勹巳,LWEs,,,GB0
咋,口𠂉,LGPb,,,GB0
和,禾口,MLvⓗ,,,GB0
咎,夊卜口,TPLv,夊人口,TRLv,GB0
咏,口丶水,LKNs,,,GB0
咐,口亻寸,LEKc,,,GB0
咒,口口几,LLLj,,,GB0
咔,口上卜,LUPb,,,GB0
咕,口古,LJgⓥ,,,GB0
咖,口力口,LSLv,,,GB0
咙,口尤丿,LFGp,,,GB0
咚,口夊⺀,LTIe,,,GB0
咛,口宀丁,LIXd,,,GB0
咝,口纟,LKKs,,,GB0
咣,口小兀,LOLw,,,GB0
咤,口宀丿七,LIGX,,,GB0
咦,口大弓,LOBg,,,GB0
咧,口一夕刂,LFHM,,,GB0
咨,冫欠口,IHLv,二欠口,IHLv,GB0
咩,口羊,LQyⓥ,,,GB0
咪,口米,LQmⓥ,,,GB0
咫,尸乀口八,BKLK,,,GB0
咬,口亠八乂,LCKS,,,GB0
咭,口士口,LHLv,,,GB0
咯,口夊口,LTLv,,,GB0
咱,口自,LIzⓥ,,,GB0
咳,口亥,LHhⓥ,,,GB0
咴,口火,LIQh,,,GB0
咸,戊一口,KFLv,,,GB0
咻,口亻木,LEUm,,,GB0
咽,口囗大,LDOd,,,GB0
咿,口亻彐丿,LEVG,,,GB0
哀,𧘇,CCiⓖ,,,GB0
品,口口口,LLLv,,,GB0
哂,口西,LYxⓥ,,,GB0
哄,口龷八,LSKa,,,GB0
哆,口夕夕,LHHx,,,GB0
哇,口土土,LHHt,,,GB0
哈,口合,LRhⓥ,,,GB0
哉,十戈口,GKLv,,,GB0
哌,口⺁,LRCi,,,GB0
响,口向,LDxⓥ,,,GB0
哎,口艹乂,LSSi,,,GB0
哏,口艮,LNgⓥ,,,GB0
哐,口匚王,LJJw,,,GB0
哑,口丌䒑,LLQk,,,GB0
哒,口大辶,LOOc,,,GB0
哓,口七丿兀,LXGL,,,GB0
哔,口匕匕十,LUUG,,,GB0
哕,口山夕,LPHx,,,GB0
哗,口亻匕十,LEUG,,,GB0
哙,口人二厶,LRIN,,,GB0
哚,口几木,LLUm,,,GB0
哜,口文,LHKa,,,GB0
哝,口冖𧘇,LHCi,,,GB0
哞,口厶牛,LNYn,,,GB0
哟,口纟勹丶,LKWK,,,GB0
哥,丅口丁口,XLXL,,,GB0
哦,口丿扌戈,LGFK,,,GB0
哧,口土八,LHKK,,,GB0
哨,口小月,LOWy,,,GB0
哩,口里,LVlⓥ,,,GB0
哪,口乛阝,LTJP,,,GB0
哭,口口犬,LLIq,,,GB0
哮,口耂子,LHKz,,,GB0
哲,扌斤口,FRLv,,,GB0
哳,口扌斤,LFRj,,,GB0
哺,口甫,LAfⓥ,,,GB0
哼,口了,LCKe,,,GB0
哽,口一日乂,LFJS,,,GB0
哿,力口丁口,SLXL,,,GB0
唁,口言,LXyⓥ,,,GB0
唆,口厶八夊,LNKT,口厶儿夊,LNDT,GB0
唇,辰口,NLvⓒ,,,GB0
唉,口厶矢,LNJi,,,GB0
唏,口乂巾,LSIP,,,GB0
唐,广肀口,MVLv,,,GB0
唑,口人人土,LRRH,,,GB0
唔,口一口,LFBL,,,GB0
唛,口龶夊,LHTp,,,GB0
唠,口艹冖力,LSHS,,,GB0
唢,口小贝,LOYb,,,GB0
唣,口白七,LDXi,,,GB0
唤,口⺈冂大,LHYO,,,GB0
唧,口彐厶卩,LVNA,,,GB0
唪,口𡗗,LOJk,,,GB0
唬,口虎,LPhⓥ,,,GB0
售,隹口,ELvⓗ,,,GB0
唯,口隹,LEhⓥ,,,GB0
唰,口尸巾刂,LBPM,,,GB0
唱,口日日,LJJr,,,GB0
唳,口户犬,LCIq,口戶犬,LDIq,GB0
唷,口亠厶月,LCNW,口一厶月,LFNW,GB0
唼,口立女,LGCn,,,GB0
唾,口丿上,LGSU,口千艹二,LMSI,GB0
唿,口勹心,LWDR,,,GB0
啁,口土口,LWHL,,,GB0
啃,口止月,LAWy,,,GB0
啄,口豕丶,LGKd,,,GB0
商,亠丷冂口,CQYL,,,GB0
啉,口木木,LUUm,,,GB0
啊,口阝丁口,LPXL,,,GB0
啐,口亠人十,LCRG,,,GB0
啕,口勹缶,LWJf,,,GB0
啖,口火火,LQQh,,,GB0
啜,口又又又,LBBB,,,GB0
啡,口非,LUfⓥ,,,GB0
啤,口十,LDGi,,,GB0
啥,口人舌,LRMs,,,GB0
啦,口扌立,LFGl,,,GB0
啧,口龶贝,LHYb,,,GB0
啪,口扌白,LFDb,,,GB0
啬,十䒑囗口,GQDL,,,GB0
啭,口车二丶,LXIK,,,GB0
啮,口止人凵,LARD,,,GB0
啵,口氵皮,LNBp,,,GB0
啶,口宀一龰,LIFA,,,GB0
啷,口丶彐阝,LKVP,,,GB0
啸,口肀八,LVKK,,,GB0
啻,亠丷冖口,CQHL,,,GB0
啼,口亠丷巾,LCQP,,,GB0
啾,口禾火,LMQh,,,GB0
喀,口宀夊口,LITL,,,GB0
喁,口禺,LVyⓥ,,,GB0
喂,口田,LVNc,,,GB0
喃,口十冂十,LGYG,,,GB0
善,羊䒑口,QQLv,,,GB0
喇,口木口刂,LULM,,,GB0
喈,口匕匕白,LUUD,,,GB0
喉,口亻コ矢,LEBJ,,,GB0
喊,口戊一口,LKFL,,,GB0
喋,口世木,LSUm,,,GB0
喏,口艹口,LSIL,,,GB0
喑,口立日,LGJr,,,GB0
喔,口尸至,LBCz,,,GB0
喘,口山而,LPEe,,,GB0
喙,口豕,LAGs,,,GB0
喜,壴口,HLvⓩ,,,GB0
喝,口日勹乚,LJWE,,,GB0
喟,口田月,LVWy,,,GB0
喧,口宀一一,LIFF,,,GB0
喱,口厂里,LAVl,,,GB0
喳,口木日一,LUJF,,,GB0
喵,口艹田,LSVt,,,GB0
喷,口十卄贝,LGSY,,,GB0
喹,口大土土,LOHH,,,GB0
喻,口人一刂,LRFM,,,GB0
喽,口米女,LQCn,,,GB0
喾,⺍冖⺧口,NHYL,,,GB0
嗄,口丆目夊,LAWT,,,GB0
嗅,口自犬,LIIq,,,GB0
嗉,口龶糸,LHOs,,,GB0
嗌,口䒑八皿,LQKP,,,GB0
嗍,口䒑屮月,LQDW,,,GB0
嗑,口土厶皿,LHNP,,,GB0
嗒,口艹合,LSRh,,,GB0
嗓,口又又木,LBBU,,,GB0
嗔,口十且八,LGWK,,,GB0
嗖,口臼丨又,LDUB,,,GB0
嗜,口耂匕日,LHUJ,,,GB0
嗝,口一口丨,LFLU,,,GB0
嗟,口羊工,LQIg,口羊丿工,LQGI,GB0
嗡,口八厶习,LKNV,,,GB0
嗣,口冊乛口,LYTL,,,GB0
嗤,口屮一虫,LDFV,,,GB0
嗥,口白大十,LDOG,,,GB0
嗦,口十冖糸,LGHO,,,GB0
嗨,口氵𠂉母,LNGA,,,GB0
嗪,口𡗗禾,LOMh,,,GB0
嗫,口耳又又,LLBB,,,GB0
嗬,口艹亻口,LSEL,,,GB0
嗯,口囗大心,LDOR,,,GB0
嗲,口八乂夕,LKSH,,,GB0
嗳,口爪冖又,LEHB,,,GB0
嗵,口マ用辶,LBSO,,,GB0
嗷,口龶勹攵,LHWT,口士方攵,LHHT,GB0
嗽,口木口欠,LULH,,,GB0
嗾,口方𠂉矢,LHGJ,,,GB0
嘀,口亠丷古,LCQJ,,,GB0
嘁,口戊上小,LKUO,,,GB0
嘈,口艹日日,LSJJ,,,GB0
嘉,壴力口,HSLv,,,GB0
嘌,口西示,LYJs,,,GB0
嘎,口丆目戈,LAWK,,,GB0
嘏,古尸二又,JBIB,,,GB0
嘘,口虍业,LPUe,,,GB0
嘛,口麻,LMaⓥ,,,GB0
嘞,口革力,LSSl,,,GB0
嘟,口耂日阝,LHJP,,,GB0
嘣,口山月月,LPWW,,,GB0
嘤,口贝贝女,LYYC,,,GB0
嘧,口宀心山,LIRP,,,GB0
嘬,口日耳又,LJLB,口冂二又,LYIB,GB0
嘭,口壴彡,LHDs,,,GB0
嘱,口尸丿,LBGU,,,GB0
嘲,口十早月,LGJW,,,GB0
嘴,口止匕用,LAUS,口止匕土,LAUH,GB0
嘶,口其斤,LURj,,,GB0
嘹,口大丷小,LOQO,,,GB0
嘻,口壴口,LHLv,,,GB0
嘿,口黑,LVhⓥ,,,GB0
噌,口丷日日,LQJJ,,,GB0
噍,口隹灬,LEQb,,,GB0
噎,口士冖䒑,LHHQ,,,GB0
噔,口癶一䒑,LBFQ,,,GB0
噗,口业䒑夫,LUQO,,,GB0
噘,口厂䒑欠,LAQH,,,GB0
噙,口人文厶,LRHN,,,GB0
噜,口鱼日,LHJr,,,GB0
噢,口米大,LDQO,口丿大,LDGO,GB0
噤,口木木示,LUUJ,,,GB0
器,口口犬口,LLIL,,,GB0
噩,王口口口,JLLL,,,GB0
噪,口口口木,LLLU,,,GB0
噫,口立日心,LGJR,,,GB0
噬,口竹工人,LGIR,,,GB0
噱,口虍豕,LPGs,,,GB0
噶,口艹日乚,LSJE,,,GB0
噻,口宀土,LISH,,,GB0
噼,口尸口辛,LBLG,,,GB0
嚅,口雨而,LYEe,,,GB0
嚆,口艹高,LSCg,,,GB0
嚎,口豕,LCGs,,,GB0
嚏,口十冖龰,LGHA,,,GB0
嚓,口宀示,LIWJ,,,GB0
嚣,口口丆口,LLAL,,,GB0
嚯,口雨隹,LYEh,,,GB0
嚷,口𧘇,LCSC,,,GB0
嚼,口爪罒寸,LEPK,,,GB0
囊,十口冖𧘇,GLHC,,,GB0
囔,口十口𧘇,LGLC,,,GB0
囗,囗,Dwⓦ,,,GB0
囚,囗人,DReⓦ,,,GB0
四,囗儿,DDeⓦ,,,GB0
囝,囗子,DKzⓦ,,,GB0
回,囗口,DLvⓦ,,,GB0
囟,乂,DSiⓧ,,,GB0
因,囗大,DOdⓦ,,,GB0
囡,囗女,DCnⓦ,,,GB0
团,囗𬺰丿,DKGp,,,GB0
囤,囗七凵,DXDk,,,GB0
囫,囗勹,DWDs,,,GB0
园,囗一兀,DFLw,,,GB0
困,囗木,DUmⓦ,,,GB0
囱,夊,DTpⓧ,,,GB0
围,囗乛,DJTi,,,GB0
囵,囗人匕,DRUb,,,GB0
囹,囗人丶マ,DRKB,囗人一マ,DRFB,GB0
固,囗古,DJgⓦ,,,GB0
国,囗王丶,DJKd,,,GB0
图,囗夊⺀,DTIe,,,GB0
囿,囗月,DIWy,,,GB0
圃,囗甫,DAfⓦ,,,GB0
圄,囗一口,DFBL,,,GB0
圆,囗口贝,DLYb,,,GB0
圈,囗丷夫㔾,DQOA,,,GB0
圉,囗土䒑十,DHQG,,,GB0
圊,囗龶月,DHWy,,,GB0
圜,囗罒一𧘇,DPFC,,,GB0
土,土,Htⓣ,,,GB0
圣,又土,BHtⓞ,,,GB0
在,丨土,IUHt,,,GB0
圩,土一𬺰,HFKc,,,GB0
圪,土𠂉乙,HGTi,,,GB0
圬,土一丂,HFDk,,,GB0
圭,土土,HHtⓣ,,,GB0
圮,土己,HEjⓣ,,,GB0
圯,土巳,HEsⓣ,,,GB0
地,土也,HJeⓣ,,,GB0
圳,土川,HLcⓣ,,,GB0
圹,土广,HMgⓣ,,,GB0
场,土𠄎,HTDs,,,GB0
圻,土斤,HRjⓣ,,,GB0
圾,土乃乀,HEKd,土丿乛又,HGTB,GB0
址,土止,HAiⓣ,,,GB0
坂,土⺁又,HRBo,土厂又,HABo,GB0
均,土勹冫,HWIe,土勹二,HWIe,GB0
坊,土方,HHfⓣ,,,GB0
坌,八刀土,KMHt,,,GB0
坍,土亠,HWCt,,,GB0
坎,土欠,HHqⓣ,,,GB0
坏,土不,HAuⓣ,,,GB0
坐,人人土,RRHt,,,GB0
坑,土亠几,HCLj,,,GB0
块,土コ人,HBRe,,,GB0
坚,〢又土,UBHt,,,GB0
坛,土二厶,HINa,,,GB0
坜,土厂力,HASl,,,GB0
坝,土贝,HYbⓣ,,,GB0
坞,土乌,HFwⓣ,,,GB0
坟,土文,HHeⓣ,,,GB0
坠,阝人土,PRHt,,,GB0
坡,土皮,HBpⓣ,,,GB0
坤,土申,HBsⓣ,,,GB0
坦,土日一,HJFi,,,GB0
坨,土宀匕,HIUb,,,GB0
坩,土卄二,HSIe,,,GB0
坪,土干丷,HYQk,,,GB0
坫,土卜口,HPLv,,,GB0
坭,土尸匕,HBUb,,,GB0
坯,土不一,HAFi,,,GB0
坳,土幺力,HNSl,,,GB0
坶,土母,HAmⓣ,,,GB0
坷,土丁口,HXLv,,,GB0
坻,土七丶,HKXK,土七一,HKXF,GB0
坼,土斤丶,HRKd,,,GB0
垂,丿上,GSUs,千艹二,MSIe,GB0
垃,土立,HGlⓣ,,,GB0
垄,尤丿土,FGHt,,,GB0
垅,土尤丿,HFGp,,,GB0
垆,土卜尸,HPBi,,,GB0
型,一卄刂土,FSMH,,,GB0
垌,土冂一口,HYFL,,,GB0
垒,厶厶厶土,NNNH,,,GB0
垓,土亥,HHhⓣ,,,GB0
垛,土几木,HLUm,,,GB0
垠,土艮,HNgⓣ,,,GB0
垡,亻戈土,EKHt,,,GB0
垢,土⺁一口,HRFL,,,GB0
垣,土一日一,HFJF,,,GB0
垤,土至,HCzⓣ,,,GB0
垦,艮土,NHtⓖ,,,GB0
垧,土向,HDxⓣ,,,GB0
垩,丌䒑土,LQHt,,,GB0
垫,扌九丶土,FCKH,,,GB0
垭,土丌䒑,HLQk,,,GB0
垮,土大一丂,HOFD,,,GB0
垲,土山己,HPEj,,,GB0
垴,土文凵,HHDk,,,GB0
垸,土宀一兀,HIFL,,,GB0
埂,土一日乂,HFJS,,,GB0
埃,土厶矢,HNJi,,,GB0
埋,土里,HVlⓣ,,,GB0
城,土戊乛,HKTi,,,GB0
埏,土丿止廴,HGAE,,,GB0
埒,土爪寸,HEKc,,,GB0
埔,土甫,HAfⓣ,,,GB0
埕,土口王,HLJw,土口壬,HLMr,GB0
埘,土日寸,HJKc,,,GB0
埙,土口贝,HLYb,,,GB0
埚,土口冂人,HLYR,,,GB0
埝,土人丶心,HRKR,土人一心,HRFR,GB0
域,土戈口一,HKLF,,,GB0
埠,土𠂤十,HDGi,,,GB0
埤,土十,HDGi,,,GB0
埭,土彐水,HVNs,,,GB0
埯,土大电,HOBd,,,GB0
埴,土十且,HGWq,,,GB0
埸,土日勹,HJWD,,,GB0
培,土立口,HGLv,,,GB0
基,其土,UHtⓠ,,,GB0
埽,土彐冖巾,HVHP,,,GB0
堀,土尸屮凵,HBDD,,,GB0
堂,尚土,VHtⓢ,,,GB0
堆,土隹,HEhⓣ,,,GB0
堇,革二,SIeⓖ,,,GB0
堋,土月月,HWWy,,,GB0
堍,土⺈口丶,HHLK,,,GB0
堑,车斤土,XRHt,,,GB0
堕,阝月土,PIWH,,,GB0
堙,土西土,HYHt,,,GB0
堞,土世木,HSUm,,,GB0
堠,土亻コ矢,HEBJ,,,GB0
堡,亻口木土,ELUH,,,GB0
堤,土日一龰,HJFA,,,GB0
堪,土其乚,HUEi,,,GB0
堰,土匚日女,HJJC,,,GB0
堵,土耂日,HHJr,,,GB0
塄,土罒方,HPHf,,,GB0
塌,土日习习,HJVV,土冂二习,HYIV,GB0
塍,月丷夫土,WQOH,,,GB0
塑,䒑屮月土,QDWH,,,GB0
塔,土艹合,HSRh,,,GB0
塘,土广肀口,HMVL,,,GB0
塞,宀八土,ISKH,,,GB0
塥,土一口丨,HFLU,,,GB0
填,土十且八,HGWK,,,GB0
塬,土厂白小,HADO,,,GB0
塾,子九土,CKCH,,,GB0
墀,土尸水牛,HBNY,,,GB0
墁,土日罒又,HJPB,土冂二又,HYIB,GB0
境,土立日儿,HGJD,,,GB0
墅,里予土,VKHt,,,GB0
墉,土广肀月,HMVW,,,GB0
墒,土亠丷口,HCQL,,,GB0
墓,艹日大土,SJOH,,,GB0
墙,土十䒑口,HGQL,,,GB0
墚,土氵刀木,HNMU,,,GB0
增,土丷日日,HQJJ,,,GB0
墟,土虍业,HPUe,土虍丱一,HPDF,GB0
墨,黑土,VHtⓗ,,,GB0
墩,土子攵,HCKT,,,GB0
墼,車凵殳土,BDLH,,,GB0
壁,尸口辛土,BLGH,,,GB0
壅,亠丿土,CKGH,,,GB0
壑,卜冖一土,PHFH,,,GB0
壕,土豕,HCGs,,,GB0
壤,土𧘇,HCSC,,,GB0
士,士,Hsⓢ,,,GB0
壬,壬,Mrⓡ,,,GB0
壮,丬士,QHsⓠ,,,GB0
声,士,HBiⓢ,,,GB0
壳,士冖几,HHLj,士冖一几,HHFL,GB0
壶,士冖业,HHUe,,,GB0
壹,士冖一䒑,HHFQ,,,GB0
夂,夊,Tpⓟ,,,GB0
处,夊卜,TPbⓟ,夊人,TReⓟ,GB0
备,夊田,TVtⓟ,,,GB0
复,𠂉日夊,GJTp,,,GB0
夏,丆目夊,AWTp,,,GB0
夔,䒑自止夊,QIAT,,,GB0
夕,夕,Hxⓧ,,,GB0
外,夕卜,HPbⓧ,,,GB0
夙,几一夕,LFHx,,,GB0
多,夕夕,HHxⓧ,,,GB0
夜,亠亻夕乀,CEHK,,,GB0
够,勹口夕夕,WLHH,,,GB0
夤,夕宀一八,HIFK,,,GB0
夥,日木夕夕,JUHH,,,GB0
大,大,Odⓓ,,,GB0
天,一大,FOdⓘ,,,GB0
太,大丶,OKdⓓ,,,GB0
夫,夫,Ofⓕ,,,GB0
夭,夭,Myⓨ,,,GB0
央,冂大,YOdⓙ,,,GB0
夯,大力,OSlⓓ,,,GB0
失,丿夫,GOfⓟ,,,GB0
头,⺀大,IOdⓔ,,,GB0
夷,大弓,OBgⓓ,,,GB0
夸,大一丂,OFDk,,,GB0
夹,夫丷,OQkⓕ,,,GB0
夺,大寸,OKcⓓ,,,GB0
夼,大川,OLcⓓ,,,GB0
奁,大匚乂,OJSi,,,GB0
奂,⺈冂大,HYOd,,,GB0
奄,大电,OBdⓓ,,,GB0
奇,大丁口,OXLv,,,GB0
奈,大示,OJsⓓ,,,GB0
奉,𡗗,OJkⓟ,,,GB0
奋,大田,OVtⓓ,,,GB0
奎,大土土,OHHt,,,GB0
奏,𡗗一大,OFOd,,,GB0
契,丰刀大,BMOd,,,GB0
奔,大十卄,OGSo,,,GB0
奕,亦大,HOdⓘ,,,GB0
奖,丬夕大,QHOd,,,GB0
套,大镸,OPcⓓ,,,GB0
奘,爿士大,DHOd,,,GB0
奚,爪幺大,ENOd,,,GB0
奠,丷酉大,QYOd,,,GB0
奢,大耂日,OHJr,,,GB0
奥,米大,DQOd,,,GB0
女,女,Cnⓝ,,,GB0
奴,女又,CBoⓝ,,,GB0
奶,女乃,CEnⓝ,,,GB0
奸,女干,CYgⓝ,,,GB0
她,女也,CJeⓝ,,,GB0
好,女子,CKzⓝ,,,GB0
妁,女勹丶,CWKd,,,GB0
如,女口,CLvⓝ,,,GB0
妃,女己,CEjⓝ,,,GB0
妄,亡女,HCnⓦ,,,GB0
妆,丬女,QCnⓠ,,,GB0
妇,女彐,CVxⓝ,,,GB0
妈,女马,CBmⓝ,,,GB0
妊,女壬,CMrⓝ,,,GB0
妍,女一卄,CFSo,,,GB0
妒,女户,CChⓝ,女戶,CDhⓝ,GB0
妓,女十又,CGBo,,,GB0
妖,女夭,CMyⓝ,,,GB0
妗,女人丶乛,CRKT,女人一乛,CRFT,GB0
妙,女小丿,COGp,,,GB0
妞,女丑,CVoⓝ,,,GB0
妣,女匕匕,CUUb,,,GB0
妤,女予,CKvⓝ,,,GB0
妥,爪女,ECnⓩ,,,GB0
妨,女方,CHfⓝ,,,GB0
妩,女一尢,CFFo,,,GB0
妪,女匚乂,CJSi,,,GB0
妫,女丶力丶,CKSK,,,GB0
妮,女尸匕,CBUb,,,GB0
妯,女由,CByⓝ,,,GB0
妲,女日一,CJFi,,,GB0
妹,女未,CNwⓝ,,,GB0
妻,十彐女,GVCn,一肀女,FVCn,GB0
妾,立女,GCnⓛ,,,GB0
姆,女母,CAmⓝ,,,GB0
姊,女丿㇉丿,CGEG,,,GB0
始,女厶口,CNLv,,,GB0
姐,女且,CWqⓝ,,,GB0
姑,女古,CJgⓝ,,,GB0
姒,女乚丶人,CEKR,,,GB0
姓,女生,CYsⓝ,,,GB0
委,禾女,MCnⓗ,,,GB0
姗,女一,CWWF,,,GB0
姘,女䒑卄,CQSo,,,GB0
姚,女儿冫二,CDII,,,GB0
姜,羊女,QCnⓨ,,,GB0
姝,女牛八,CYKa,,,GB0
姣,女亠八乂,CCKS,,,GB0
姥,女耂匕,CHUb,,,GB0
姨,女大弓,COBg,,,GB0
姬,女臣,CJcⓝ,,,GB0
姹,女宀丿七,CIGX,,,GB0
姻,女囗大,CDOd,,,GB0
姿,冫欠女,IHCn,二欠女,IHCn,GB0
威,戊一女,KFCn,,,GB0
娃,女土土,CHHt,,,GB0
娄,米女,QCnⓜ,,,GB0
娅,女丌䒑,CLQk,,,GB0
娆,女七丿兀,CXGL,,,GB0
娇,女夭,CMKa,,,GB0
娈,亦女,HCnⓘ,,,GB0
娉,女由丂,CBDk,,,GB0
娌,女里,CVlⓝ,,,GB0
娑,氵小丿女,NOGC,,,GB0
娓,女尸毛,CBMm,,,GB0
娘,女丶艮,CKNg,,,GB0
娜,女乛阝,CTJP,,,GB0
娟,女口月,CLWy,,,GB0
娠,女辰,CNcⓝ,,,GB0
娣,女丷弓丿,CQBG,,,GB0
娥,女丿扌戈,CGFK,,,GB0
娩,女⺈口儿,CHLD,,,GB0
娱,女口一大,CLFO,,,GB0
娲,女口冂人,CLYR,,,GB0
娴,女门木,CXUm,,,GB0
娶,耳又女,LBCn,,,GB0
娼,女日日,CJJr,,,GB0
婀,女阝丁口,CPXL,,,GB0
婆,氵皮女,NBCn,,,GB0
婉,女宀夕㔾,CIHA,,,GB0
婊,女龶𧘇,CHCi,,,GB0
婕,女一彐龰,CFVA,,,GB0
婚,女七日,CKXJ,,,GB0
婢,女十,CDGi,,,GB0
婧,女龶月,CHWy,,,GB0
婪,木木女,UUCn,,,GB0
婴,贝贝女,YYCn,,,GB0
婵,女丷日十,CQJG,,,GB0
婶,女宀申,CIBs,,,GB0
婷,女丁,CCXd,,,GB0
婺,予丿攵女,KGTC,,,GB0
婿,女乛龰月,CTAW,,,GB0
媒,女卄二木,CSIU,,,GB0
媚,女目,CBWm,,,GB0
媛,女爪干又,CEYB,,,GB0
媪,女日皿,CJPm,,,GB0
媲,女乂匕,CDSU,,,GB0
媳,女自心,CIRi,,,GB0
媵,月丷夫女,WQOC,,,GB0
媸,女屮一虫,CDFV,,,GB0
媾,女冂土,CSYH,,,GB0
嫁,女宀豕,CIGs,,,GB0
嫂,女臼丨又,CDUB,,,GB0
嫉,女疒矢,CMJi,,,GB0
嫌,女䒑彐八,CQVK,,,GB0
嫒,女爪冖又,CEHB,,,GB0
嫔,女宀斤八,CIRK,,,GB0
嫖,女西示,CYJs,,,GB0
嫘,女田糸,CVOs,,,GB0
嫜,女立早,CGJz,,,GB0
嫠,未攵厂女,NTAC,,,GB0
嫡,女亠丷古,CCQJ,,,GB0
嫣,女一止灬,CFAQ,,,GB0
嫦,女尚巾,CVPj,,,GB0
嫩,女木口攵,CULT,,,GB0
嫫,女艹日大,CSJO,,,GB0
嫱,女十䒑口,CGQL,,,GB0
嬉,女壴口,CHLv,,,GB0
嬖,尸口辛女,BLGC,,,GB0
嬗,女亠囗一,CCDF,,,GB0
嬲,田力女力,VSCS,,,GB0
嬴,女,HCnⓦ,,,GB0
嬷,女麻丿厶,CMGN,,,GB0
孀,女雨木目,CYUW,,,GB0
子,子,Kzⓩ,,,GB0
孑,了一,KFiⓔ,,,GB0
孓,了乀,KKdⓔ,,,GB0
孔,子乚,KEiⓩ,,,GB0
孕,乃子,EKzⓝ,,,GB0
字,宀子,IKzⓑ,,,GB0
存,丨子,IUKz,,,GB0
孙,子小,KOxⓩ,,,GB0
孚,爪子,EKzⓩ,,,GB0
孛,十冖子,GHKz,,,GB0
孜,子攵,KTpⓩ,,,GB0
孝,耂子,HKzⓣ,,,GB0
孟,子皿,KPmⓩ,,,GB0
孢,子勹巳,KWEs,,,GB0
季,禾子,MKzⓗ,,,GB0
孤,子瓜,KEgⓩ,,,GB0
孥,女又子,CBKz,,,GB0
学,⺍冖子,NHKz,,,GB0
孩,子亥,KHhⓩ,,,GB0
孪,亦子,HKzⓘ,,,GB0
孬,不女子,ACKz,,,GB0
孰,子九丶,CKCK,,,GB0
孱,尸子子子,BKKK,,,GB0
孳,䒑幺幺子,QNNK,,,GB0
孵,卯丶丶子,KKKK,,,GB0
孺,子雨而,KYEe,,,GB0
孽,艹𠂤辛子,SDGK,,,GB0
宀,宀,Ibⓑ,,,GB0
宁,宀丁,IXdⓑ,,,GB0
它,宀匕,IUbⓑ,,,GB0
宄,宀九,ICjⓑ,,,GB0
宅,宀丿七,IGXi,,,GB0
宇,宀一𬺰,IFKc,,,GB0
守,宀寸,IKcⓑ,,,GB0
安,宀女,ICnⓑ,,,GB0
宋,宀木,IUmⓑ,,,GB0
完,宀一兀,IFLw,,,GB0
宏,宀厶,IINa,,,GB0
宓,宀心丿,IRGp,,,GB0
宕,宀石,IAsⓑ,,,GB0
宗,宀示,IJsⓑ,,,GB0
官,宀尸コ,IBBk,,,GB0
宙,宀由,IByⓑ,,,GB0
定,宀一龰,IFAi,,,GB0
宛,宀夕㔾,IHAj,,,GB0
宜,宀且,IWqⓑ,,,GB0
宝,宀王丶,IJKd,,,GB0
实,宀⺀大,IIOd,,,GB0
宠,宀尤丿,IFGp,,,GB0
审,宀申,IBsⓑ,,,GB0
